fist,0.43920281529426575,1.0106528997421265,0.5047937631607056,1.0028693675994873,0.5856959223747253,0.9574591517448425,0.6302533745765686,0.8968732357025146,0.6637398600578308,0.838922917842865,0.5734355449676514,0.7839295268058777,0.6153911352157593,0.7154143452644348,0.6437970995903015,0.7368456125259399,0.6610749363899231,0.7800940871238708,0.5194748640060425,0.7635984420776367,0.557038426399231,0.745638370513916,0.5492023229598999,0.8499491214752197,0.5359447598457336,0.9271752238273621,0.4632604718208313,0.7671955823898315,0.4917806386947632,0.7697601914405823,0.49164319038391113,0.8689777255058289,0.4845941364765167,0.934267520904541,0.40287551283836365,0.7876495122909546,0.4260021448135376,0.8079031109809875,0.43610209226608276,0.8841578364372253,0.43705126643180847,0.9328850507736206
fist,0.49610811471939087,0.7311756610870361,0.5508155822753906,0.735008716583252,0.6058505177497864,0.7279846668243408,0.6514297127723694,0.7206587791442871,0.6841555833816528,0.7090335488319397,0.6107755303382874,0.6238322854042053,0.6210052967071533,0.676184892654419,0.606856644153595,0.7280547618865967,0.5912994742393494,0.7623415589332581,0.5557801723480225,0.6097559928894043,0.5520567297935486,0.710080087184906,0.5377446413040161,0.7875728607177734,0.525496244430542,0.8375874757766724,0.5002967715263367,0.6152418255805969,0.4933077096939087,0.7099847197532654,0.48178425431251526,0.7837560176849365,0.4721377491950989,0.832606852054596,0.44654059410095215,0.6339874267578125,0.43417787551879883,0.7099231481552124,0.4290105402469635,0.7684233784675598,0.42457854747772217,0.8083224296569824
fist,0.4280588924884796,0.9585778117179871,0.5077847242355347,0.9488348960876465,0.5946459770202637,0.8794823884963989,0.6453235149383545,0.8056715726852417,0.6696506142616272,0.7301672697067261,0.5744068026542664,0.7213989496231079,0.6108304858207703,0.6451395750045776,0.6185817122459412,0.7025350332260132,0.6080010533332825,0.7624766230583191,0.5280824303627014,0.7035030722618103,0.561816930770874,0.6461960673332214,0.5569761991500854,0.7469581365585327,0.5394715666770935,0.818471372127533,0.474666565656662,0.7054327726364136,0.5037610530853271,0.650735080242157,0.5041966438293457,0.7536939382553101,0.49188312888145447,0.8229901194572449,0.41358429193496704,0.7223325371742249,0.44057151675224304,0.6818652153015137,0.4511444568634033,0.7575526833534241,0.4456532597541809,0.8134981393814087
fist,0.5187397003173828,0.5525556802749634,0.5813321471214294,0.5628605484962463,0.6589918732643127,0.5171875953674316,0.6952853798866272,0.45079341530799866,0.7107449173927307,0.38739022612571716,0.6414297819137573,0.40204039216041565,0.6686177849769592,0.35031819343566895,0.6491864323616028,0.4123159646987915,0.6244152188301086,0.46535980701446533,0.5987656712532043,0.3795408606529236,0.6259317398071289,0.32067179679870605,0.6053726673126221,0.40017271041870117,0.5853822231292725,0.4577910900115967,0.5537256002426147,0.3690732717514038,0.576816976070404,0.3156799077987671,0.5597594976425171,0.39799511432647705,0.5436370968818665,0.45194587111473083,0.5035972595214844,0.36718979477882385,0.5263875722885132,0.3299727439880371,0.5200550556182861,0.3916195034980774,0.5100092887878418,0.43596118688583374
fist,0.5238893628120422,0.5352325439453125,0.5932464003562927,0.535290539264679,0.6678341031074524,0.4791906774044037,0.7030687928199768,0.4081133306026459,0.7157120108604431,0.3399975299835205,0.6501662731170654,0.36672666668891907,0.6774179339408875,0.3129257559776306,0.6543676257133484,0.3820628225803375,0.629500687122345,0.43615150451660156,0.6074990034103394,0.34641844034194946,0.6344202756881714,0.29174885153770447,0.6112486124038696,0.37650614976882935,0.5913376212120056,0.4308716654777527,0.5609921216964722,0.33702558279037476,0.5875877141952515,0.2821629047393799,0.571046769618988,0.36909744143486023,0.5552821159362793,0.4216037690639496,0.5086230635643005,0.3355795741081238,0.5359175801277161,0.2967225909233093,0.5314700603485107,0.3607510030269623,0.5210422277450562,0.4029114246368408
fist,0.5246486663818359,0.4727361798286438,0.6085010766983032,0.45731648802757263,0.6868077516555786,0.3968174457550049,0.7257627248764038,0.32291901111602783,0.7411398887634277,0.25289225578308105,0.6728323101997375,0.28921443223953247,0.6988359689712524,0.23539486527442932,0.6725049614906311,0.30267927050590515,0.6494848728179932,0.34263938665390015,0.6318333745002747,0.2628445029258728,0.6586887240409851,0.20734840631484985,0.632552981376648,0.2958407998085022,0.6136754751205444,0.33694174885749817,0.5877260565757751,0.2494104504585266,0.6138103008270264,0.19023512303829193,0.5944331884384155,0.2840011715888977,0.5787318348884583,0.33057013154029846,0.5368937849998474,0.24475768208503723,0.5636934638023376,0.20515254139900208,0.5562317967414856,0.2731224298477173,0.5454786419868469,0.31233492493629456
fist,0.5349429845809937,0.4451412558555603,0.6131464242935181,0.440389484167099,0.6864322423934937,0.3776025176048279,0.7269387245178223,0.30083420872688293,0.7444412112236023,0.23376503586769104,0.6764612793922424,0.2737743854522705,0.703801155090332,0.20750096440315247,0.6761710047721863,0.2823331654071808,0.6544210314750671,0.32474446296691895,0.6356620788574219,0.2508623003959656,0.6635749936103821,0.18886303901672363,0.636436939239502,0.28109976649284363,0.6170178055763245,0.3202938735485077,0.5912743806838989,0.23846033215522766,0.6188240051269531,0.17583787441253662,0.5982410311698914,0.27284637093544006,0.582142174243927,0.3157722055912018,0.5417843461036682,0.23245245218276978,0.5706955194473267,0.18617631494998932,0.5621932744979858,0.2582593560218811,0.549728512763977,0.2971319258213043
fist,0.5324879884719849,0.4444888234138489,0.6120840907096863,0.4431883990764618,0.6867335438728333,0.37958747148513794,0.7264761328697205,0.30124467611312866,0.7464669346809387,0.2329675704240799,0.6744472980499268,0.27535703778266907,0.7045736312866211,0.20700068771839142,0.6760382652282715,0.280160516500473,0.6513989567756653,0.3251454532146454,0.6343360543251038,0.2531946003437042,0.6631450653076172,0.18753300607204437,0.6366819143295288,0.2769831717014313,0.6155502796173096,0.32050463557243347,0.5907852649688721,0.2399507462978363,0.6180126070976257,0.17272627353668213,0.5975678563117981,0.26846468448638916,0.5806481242179871,0.31605371832847595,0.5417333245277405,0.23346620798110962,0.5708386301994324,0.184319406747818,0.5617969036102295,0.2562185525894165,0.5486123561859131,0.29875800013542175
fist,0.5402958989143372,0.4222688674926758,0.6155199408531189,0.41529566049575806,0.6889191269874573,0.34426477551460266,0.7327017784118652,0.2673841714859009,0.7546013593673706,0.20254634320735931,0.6839359402656555,0.2519662380218506,0.7119334936141968,0.19029244780540466,0.6821577548980713,0.2642309367656708,0.6626754403114319,0.2952590882778168,0.6439270377159119,0.22670695185661316,0.6717257499694824,0.16406063735485077,0.6434218883514404,0.2587854564189911,0.626118540763855,0.28884157538414,0.6001276969909668,0.21376490592956543,0.6269444823265076,0.15184055268764496,0.605427622795105,0.2516217827796936,0.590234637260437,0.2859286069869995,0.5520886778831482,0.2073459029197693,0.5770851373672485,0.16445426642894745,0.5677565932273865,0.23810860514640808,0.5557909607887268,0.2706604599952698
fist,0.5406121611595154,0.4143849015235901,0.6177908182144165,0.4147224426269531,0.6975675225257874,0.34729117155075073,0.7341932654380798,0.2627659738063812,0.748845636844635,0.19507905840873718,0.6822802424430847,0.24467679858207703,0.707589864730835,0.1861593872308731,0.6801432967185974,0.2588368356227875,0.6606759428977966,0.29616492986679077,0.6406903862953186,0.22412815690040588,0.6667489409446716,0.16372810304164886,0.6418187618255615,0.25646358728408813,0.624391496181488,0.29503893852233887,0.5975947976112366,0.2140357792377472,0.6228340268135071,0.1519690454006195,0.6031532883644104,0.25080108642578125,0.5880602598190308,0.29277166724205017,0.5486050844192505,0.20993277430534363,0.5736196637153625,0.16832445561885834,0.5643328428268433,0.24300114810466766,0.5528639554977417,0.27953478693962097
